12,0,1,2,1,1
12,0,1,1,1,1
12,0,1,1,2,1
12,0,1,2,2,3
12,0,1,1,2,1
12,0,1,2,1,2
12,0,2,1,2,2
12,0,2,2,2,2
12,0,2,1,2,3
12,0,1,2,2,1
12,0,1,1,2,3
12,0,1,2,1,3
12,0,1,1,1,2
12,0,2,1,1,1
13,0,2,2,1,2
13,0,2,1,2,2
13,0,1,1,1,2
13,0,1,1,1,3
13,0,2,1,2,1
13,0,1,1,2,3
13,0,1,1,2,1
13,0,2,1,2,3
13,0,2,2,2,2
13,0,2,2,2,2
13,0,2,2,1,3
13,0,1,1,1,3
13,0,2,1,1,2
13,0,1,2,2,3
13,0,1,1,2,1
13,0,1,1,1,2
13,0,1,1,2,3
13,0,2,2,2,2
13,0,2,2,1,3
13,0,1,1,2,2
14,0,2,1,1,1
14,0,1,2,1,1
14,0,2,1,1,2
14,0,1,1,2,2
14,0,1,2,2,3
14,0,2,2,1,3
14,0,2,1,2,3
14,0,2,1,2,3
14,0,1,1,2,3
14,0,1,1,2,1
14,0,1,1,1,1
14,0,1,2,2,3
14,0,2,2,2,2
14,0,2,2,2,3
14,0,2,1,1,1
14,0,1,1,1,2
14,0,1,2,2,1
14,0,1,2,2,2
14,0,1,2,1,3
14,0,2,2,2,3
15,0,2,1,1,2
15,0,2,2,1,3
15,0,2,1,1,1
15,0,1,1,2,2
15,0,1,1,1,1
15,0,1,1,2,2
15,0,1,1,1,1
15,0,2,2,1,1
15,0,1,1,1,1
15,0,1,1,1,2
15,0,1,2,1,1
15,0,1,1,2,2
15,0,1,2,1,3
15,0,1,1,1,1
15,0,1,1,1,1
15,0,1,2,2,2
15,0,2,2,2,3
15,0,2,1,1,3
15,0,2,1,2,2
15,0,1,2,1,1
16,0,2,1,2,1
16,0,1,1,1,3
16,0,1,1,1,3
16,0,2,2,2,3
16,0,1,2,2,2
16,0,1,2,2,3
16,0,2,1,2,1
16,0,2,2,1,1
16,0,1,2,1,2
16,0,1,2,2,1
16,0,2,2,2,2
16,0,2,1,1,3
16,0,2,2,2,3
16,0,2,2,1,1
16,0,1,1,2,2
16,0,1,1,2,1
16,0,1,2,1,1
16,0,2,2,2,2
16,0,1,2,2,1
16,0,1,2,2,2
17,0,2,2,2,2
17,0,2,1,2,1
17,0,1,1,1,2
17,0,1,1,2,2
17,0,2,2,2,2
17,0,2,2,1,2
17,0,2,2,2,1
17,0,2,1,1,3
17,0,2,1,2,1
17,0,2,2,2,2
17,0,2,2,1,2
17,0,2,1,1,2
17,0,1,1,1,2
17,0,2,1,2,3
17,0,1,2,1,1
17,0,2,1,1,1
17,0,2,1,1,1
17,0,1,1,2,2
17,0,2,1,1,1
17,0,2,2,1,1
18,0,1,1,1,1
18,0,2,2,1,2
18,0,2,2,1,1
18,0,1,2,1,3
18,0,2,2,1,2
18,0,1,1,1,1
18,0,1,2,1,2
18,0,2,1,2,3
18,0,1,2,2,1
18,0,1,1,2,2
18,0,1,1,1,3
18,0,1,2,1,2
18,0,2,2,2,3
18,0,1,1,1,2
18,0,1,2,1,2
18,0,2,1,1,1
18,0,2,1,2,1
18,0,1,2,2,3
18,0,2,2,2,2
18,0,1,2,2,1
19,0,2,2,1,2
19,0,2,2,2,1
19,0,1,2,2,3
19,0,2,2,2,2
19,0,1,2,2,2
19,0,2,2,1,1
19,0,2,1,1,3
19,0,2,2,2,1
19,0,2,2,1,1
19,0,2,2,2,3
19,0,1,1,2,1
19,0,2,1,1,2
19,0,1,1,2,3
19,0,2,1,1,2
19,0,2,1,2,2
19,0,1,1,1,2
19,0,2,1,2,3
19,0,1,1,1,2
19,0,1,2,1,1
19,0,2,2,2,2
20,0,2,1,2,2
20,0,1,1,2,2
20,0,2,2,1,2
20,0,2,1,2,2
20,0,2,1,2,2
20,0,1,1,1,2
20,0,1,2,1,3
20,0,1,1,1,3
20,0,1,2,2,1
20,0,1,1,2,3
20,0,2,2,2,1
20,0,1,2,2,1
20,0,2,1,2,3
20,0,2,1,2,2
20,0,1,1,1,3
20,0,2,1,1,3
20,0,2,2,2,1
20,0,1,2,1,2
20,0,2,1,2,2
20,0,2,1,2,3
21,0,2,2,2,3
21,0,1,2,2,2
21,0,2,2,1,3
21,0,2,2,1,1
21,0,1,1,1,2
21,0,2,1,1,2
21,0,2,1,1,2
21,0,1,1,2,1
21,0,1,1,2,2
21,0,1,1,2,1
21,0,1,1,2,3
21,0,2,2,2,3
21,0,1,2,1,1
21,0,2,2,2,3
21,0,1,1,2,3
21,0,1,2,2,3
21,0,1,1,2,3
21,0,1,1,1,3
21,0,2,2,2,3
21,0,2,2,1,3
22,0,2,2,2,1
22,0,2,2,2,1
22,0,1,2,2,2
22,0,2,2,1,3
22,0,1,2,2,2
22,0,1,1,2,3
22,0,2,1,1,3
22,0,1,1,2,2
22,0,1,2,2,2
22,0,1,2,1,1
22,0,2,2,1,1
22,0,1,1,2,2
22,0,1,2,1,2
22,0,1,2,1,2
22,0,2,2,2,3
22,0,2,2,1,3
22,0,2,2,1,3
22,0,1,2,2,3
22,0,1,2,1,2
22,0,1,1,1,2
23,0,1,2,1,3
23,0,2,1,1,2
23,0,1,2,1,1
23,0,2,2,1,1
23,0,2,2,2,3
23,0,1,2,1,2
23,0,2,1,1,3
23,0,1,2,2,2
23,0,1,1,1,3
23,0,1,2,2,3
23,0,2,2,2,3
23,0,1,1,1,1
23,0,2,2,1,1
23,0,2,2,2,2
23,0,1,1,1,3
23,0,1,2,2,3
23,0,2,2,2,2
23,0,2,2,2,2
23,0,1,1,2,1
23,0,2,2,1,1
24,0,1,2,1,3
24,0,1,2,1,3
24,0,2,2,1,3
24,0,2,1,1,2
24,0,1,1,2,1
24,0,2,1,1,1
24,0,2,1,2,2
24,0,2,2,1,2
24,0,2,1,1,3
24,0,2,1,1,1
24,0,2,2,1,2
24,0,1,1,1,3
24,0,2,2,2,1
24,0,1,2,2,2
24,0,2,1,2,1
24,0,1,2,2,2
24,0,2,1,1,3
24,0,1,1,2,1
24,0,1,1,2,2
24,0,2,2,2,2
25,0,1,1,1,3
25,0,1,2,1,1
25,0,1,1,2,1
25,0,1,1,2,2
25,0,2,2,2,2
25,0,2,1,1,2
25,0,1,1,1,2
25,0,1,1,1,2
25,0,1,2,1,3
25,0,2,1,1,2
25,0,1,1,1,3
25,0,2,2,1,1
25,0,1,2,1,2
25,0,1,1,1,3
25,0,1,2,2,2
25,0,1,1,1,3
25,0,1,1,2,1
25,0,2,1,2,3
25,0,2,2,1,1
25,0,1,2,1,1
26,0,1,2,2,3
26,0,1,2,2,3
26,0,2,1,1,1
26,0,1,1,1,1
26,0,1,1,1,3
26,0,1,1,1,3
26,0,1,2,1,1
26,0,2,2,2,2
26,0,2,1,2,3
26,0,2,2,2,1
26,0,2,1,1,3
26,0,2,2,1,3
26,0,1,2,1,1
26,0,2,1,1,2
26,0,1,1,1,1
26,0,2,1,1,3
26,0,1,2,1,1
26,0,2,1,1,3
26,0,1,1,1,3
26,0,2,1,1,1
27,0,1,1,2,1
27,0,2,1,2,2
27,0,2,1,1,1
27,0,1,1,2,3
27,0,1,2,2,2
27,0,1,1,1,3
27,0,1,1,1,1
27,0,1,2,2,2
27,0,1,1,1,3
27,0,1,1,1,2
27,0,1,2,1,1
27,0,1,1,1,1
27,0,2,1,2,2
27,0,1,2,2,3
27,0,1,1,2,1
27,0,2,2,2,1
27,0,1,1,2,3
27,0,1,1,2,1
27,0,2,2,2,1
27,0,2,2,2,1
28,0,2,1,2,2
28,0,2,2,2,1
28,0,1,2,2,2
28,0,1,1,2,1
28,0,1,2,2,3
28,0,1,1,2,2
28,0,2,1,1,2
28,0,2,1,1,2
28,0,1,1,2,1
28,0,2,1,1,3
28,0,1,1,1,2
28,0,1,1,2,3
28,0,1,2,1,2
28,0,2,1,2,1
28,0,2,1,1,2
28,0,1,2,1,2
28,0,2,2,1,2
28,0,1,1,1,1
28,0,1,1,2,2
28,0,1,2,1,1
29,0,2,2,1,1
29,0,1,1,1,3
29,0,1,2,1,1
29,0,1,1,2,1
29,0,1,2,1,2
29,0,2,1,1,2
29,0,1,2,2,1
29,0,2,2,1,2
29,0,2,2,2,1
29,0,2,1,1,1
29,0,1,1,1,2
29,0,1,2,2,1
29,0,1,1,2,2
29,0,1,2,2,2
29,0,2,2,2,1
29,0,2,2,2,2
29,0,1,2,2,1
29,0,2,2,2,3
29,0,1,2,2,2
29,0,1,1,2,3
30,1,2,1,2,2
30,1,2,1,1,3
30,1,2,1,1,1
30,1,1,2,2,1
30,1,1,1,1,2
30,1,1,2,1,2
30,1,2,1,2,2
30,1,1,2,1,2
30,1,1,2,1,3
30,1,1,1,2,1
30,1,1,1,1,2
30,1,1,2,1,1
30,1,1,2,2,2
30,1,2,1,1,2
30,1,1,1,2,3
30,1,2,2,2,1
30,1,2,2,2,1
30,1,2,1,2,3
30,1,2,2,1,2
30,1,1,2,2,3
31,1,2,2,2,1
31,1,1,2,2,1
31,1,2,1,1,2
31,1,1,2,2,3
31,1,2,2,1,3
31,1,2,2,1,2
31,1,1,2,2,3
31,1,2,1,1,1
31,1,2,1,1,2
31,1,2,2,2,2
31,1,2,2,2,3
31,1,2,2,1,3
31,1,1,2,2,2
31,1,1,2,1,3
31,1,2,1,2,2
31,1,2,2,2,3
31,1,1,1,2,2
31,1,1,2,2,1
31,1,1,1,1,2
31,1,1,1,1,2
32,1,2,1,1,2
32,1,1,1,1,1
32,1,2,1,1,1
32,1,1,2,2,1
32,1,1,2,2,3
32,1,2,1,1,3
32,1,1,1,1,3
32,1,1,2,1,1
32,1,2,2,1,2
32,1,2,2,1,3
32,1,1,1,2,2
32,1,2,2,2,2
32,1,2,1,1,2
32,1,1,2,2,1
32,1,1,2,1,1
32,1,1,2,1,3
32,1,2,2,2,3
32,1,1,1,2,3
32,1,2,2,2,1
32,1,2,1,2,1
33,1,2,1,1,2
33,1,1,1,1,1
33,1,1,2,1,1
33,1,2,2,2,3
33,1,2,1,2,1
33,1,1,2,1,1
33,1,1,1,1,1
33,1,2,2,2,2
33,1,2,1,2,1
33,1,2,2,2,3
33,1,2,1,2,2
33,1,2,1,1,3
33,1,1,2,2,2
33,1,2,1,2,1
33,1,1,2,2,1
33,1,1,1,2,3
33,1,2,2,2,2
33,1,1,1,2,3
33,1,1,1,1,1
33,1,2,2,1,1
34,1,2,2,1,1
34,1,2,1,1,2
34,1,1,2,2,3
34,1,2,2,2,2
34,1,2,1,1,3
34,1,1,2,1,1
34,1,2,2,1,3
34,1,2,1,2,3
34,1,2,1,1,2
34,1,1,2,2,1
34,1,2,1,2,2
34,1,2,1,1,1
34,1,1,2,2,1
34,1,1,1,1,1
34,1,2,1,2,3
34,1,1,2,2,1
34,1,2,1,1,3
34,1,2,2,1,3
34,1,1,2,2,2
34,1,1,1,1,1
35,1,1,1,2,3
35,1,2,1,1,1
35,1,1,2,2,3
35,1,1,2,2,1
35,1,1,1,2,2
35,1,2,2,2,2
35,1,2,1,2,1
35,1,1,2,2,1
35,1,1,2,1,2
35,1,1,1,1,2
35,1,2,1,1,3
35,1,1,1,2,3
35,1,2,1,2,1
35,1,2,2,1,2
35,1,2,1,1,2
35,1,2,1,2,2
35,1,1,2,2,3
35,1,1,1,2,3
35,1,1,1,2,1
35,1,1,1,2,2
36,1,2,2,1,3
36,1,1,2,2,2
36,1,2,1,1,1
36,1,2,2,2,1
36,1,2,2,1,3
36,1,2,1,1,2
36,1,2,2,1,1
36,1,1,1,1,1
36,1,2,2,2,1
36,1,2,2,1,3
36,1,1,2,1,3
36,1,2,2,2,3
36,1,1,2,1,1
36,1,2,1,2,3
36,1,1,2,2,2
36,1,2,2,2,2
36,1,2,1,2,3
36,1,1,2,2,1
36,1,1,2,1,1
36,1,1,1,2,1
37,1,2,1,1,3
37,1,1,1,1,2
37,1,2,1,2,2
37,1,1,1,1,3
37,1,2,1,2,1
37,1,1,2,2,2
37,1,2,2,2,3
37,1,1,1,2,2
37,1,1,2,2,2
37,1,2,1,1,3
37,1,2,1,1,1
37,1,2,2,2,1
37,1,2,1,1,1
37,1,2,2,1,2
37,1,1,2,1,2
37,1,1,2,1,3
37,1,2,1,1,2
37,1,1,2,2,3
37,1,1,2,1,1
37,1,2,2,2,1
38,1,1,2,1,3
38,1,2,2,2,2
38,1,1,2,2,2
38,1,1,2,2,1
38,1,2,2,2,2
38,1,1,1,2,3
38,1,2,2,2,2
38,1,2,2,2,3
38,1,1,2,1,1
38,1,2,1,1,3
38,1,2,2,2,1
38,1,2,1,1,1
38,1,1,1,1,2
38,1,2,2,1,1
38,1,1,1,2,1
38,1,2,1,1,3
38,1,1,2,1,3
38,1,2,2,2,1
38,1,2,1,1,3
38,1,2,2,2,2
39,1,1,1,2,3
39,1,1,1,1,2
39,1,2,1,2,2
39,1,2,1,1,2
39,1,2,2,1,1
39,1,1,2,2,2
39,1,1,2,1,2
39,1,1,2,2,1
39,1,2,2,1,1
39,1,1,2,1,2
39,1,2,2,2,2
39,1,2,1,1,1
39,1,1,2,1,1
39,1,1,2,1,1
39,1,1,1,2,3
39,1,2,1,1,3
39,1,1,1,1,2
39,1,1,1,2,1
39,1,2,1,1,3
39,1,2,1,1,1
40,1,1,1,2,2
40,1,2,1,1,1
40,1,1,2,2,2
40,1,2,2,1,3
40,1,1,2,1,2
40,1,2,2,2,2
40,1,1,2,1,1
40,1,1,1,2,1
40,1,2,2,2,1
40,1,2,2,2,1
40,1,1,2,2,3
40,1,1,1,2,1
40,1,1,1,2,2
40,1,1,1,2,3
40,1,2,2,1,2
40,1,2,2,2,2
40,1,1,2,2,3
40,1,1,2,2,2
40,1,2,1,1,3
40,1,2,2,1,2
41,1,1,2,1,1
41,1,1,2,1,3
41,1,2,2,1,2
41,1,1,2,2,3
41,1,1,2,2,1
41,1,1,1,2,1
41,1,1,2,2,1
41,1,1,1,2,1
41,1,2,1,1,2
41,1,1,2,1,3
41,1,1,2,1,3
41,1,2,1,1,1
41,1,1,2,2,1
41,1,1,1,2,2
41,1,1,1,1,2
41,1,2,2,2,1
41,1,1,2,2,2
41,1,1,1,2,1
41,1,2,2,1,3
41,1,1,2,2,2
42,1,1,2,1,1
42,1,1,2,1,1
42,1,1,2,2,2
42,1,2,2,1,2
42,1,2,1,2,2
42,1,1,1,2,1
42,1,1,2,2,2
42,1,2,1,1,2
42,1,2,2,1,1
42,1,2,2,2,1
42,1,2,2,1,2
42,1,1,1,2,1
42,1,1,2,2,3
42,1,1,1,2,2
42,1,1,2,2,1
42,1,1,1,1,2
42,1,2,2,1,2
42,1,1,2,1,1
42,1,1,1,2,1
42,1,2,1,2,1
43,1,2,1,1,1
43,1,1,1,2,3
43,1,2,2,2,2
43,1,2,1,2,3
43,1,2,2,2,1
43,1,1,1,1,2
43,1,2,2,1,1
43,1,2,2,1,2
43,1,2,2,1,1
43,1,2,2,1,2
43,1,1,1,1,3
43,1,2,1,2,2
43,1,1,2,1,1
43,1,1,1,2,3
43,1,1,2,2,1
43,1,1,2,1,2
43,1,2,1,2,1
43,1,2,2,2,3
43,1,2,1,2,1
43,1,2,1,1,3
44,1,1,2,1,1
44,1,1,2,2,3
44,1,2,2,1,1
44,1,1,2,2,3
44,1,2,2,1,3
44,1,1,2,1,1
44,1,1,2,2,3
44,1,1,2,1,3
44,1,1,1,2,3
44,1,1,2,1,2
44,1,2,1,2,2
44,1,1,2,1,2
44,1,1,2,1,1
44,1,1,2,1,3
44,1,2,2,1,2
44,1,2,2,2,3
44,1,1,1,2,1
44,1,2,2,1,1
44,1,1,1,2,1
44,1,2,2,2,2
45,1,2,2,2,2
45,1,2,2,2,2
45,1,1,1,1,3
45,1,2,1,1,2
45,1,1,2,2,3
45,1,2,1,1,2
45,1,2,2,2,1
45,1,1,2,1,1
45,1,1,2,2,3
45,1,2,1,1,1
45,1,1,2,1,1
45,1,2,1,2,1
45,1,1,2,1,1
45,1,1,1,2,1
45,1,1,2,2,2
45,1,1,2,1,3
45,1,2,1,2,2
45,1,2,2,2,3
45,1,2,1,2,1
45,1,2,2,1,2
46,1,2,1,2,1
46,1,2,1,1,3
46,1,2,2,1,3
46,1,1,2,2,1
46,1,1,1,2,2
46,1,2,1,1,3
46,1,1,2,1,2
46,1,2,1,2,2
46,1,2,2,2,1
46,1,1,2,2,3
46,1,1,2,2,3
46,1,2,2,1,1
46,1,1,2,1,1
46,1,1,2,2,2
46,1,2,2,2,3
46,1,1,2,1,2
46,1,2,2,1,2
46,1,2,1,1,1
46,1,1,2,1,1
46,1,1,1,1,1
47,1,2,1,2,2
47,1,1,2,2,3
47,1,1,1,2,2
47,1,2,2,2,1
47,1,2,1,1,2
47,1,1,1,2,1
47,1,2,1,2,3
47,1,2,1,1,2
47,1,2,1,1,2
47,1,1,1,1,3
47,1,2,2,2,2
47,1,1,2,2,2
47,1,1,1,1,2
47,1,1,2,1,1
47,1,2,1,1,3
47,1,1,2,2,3
47,1,1,2,2,2
47,1,2,2,1,3
47,1,1,2,2,2
47,1,2,2,2,1
48,1,1,1,2,1
48,1,2,1,1,2
48,1,1,1,1,3
48,1,2,1,1,2
48,1,2,1,1,3
48,1,1,1,2,1
48,1,1,1,2,2
48,1,2,2,2,2
48,1,1,2,1,1
48,1,1,2,1,3
48,1,2,2,2,2
48,1,1,1,2,3
48,1,2,1,1,3
48,1,1,1,1,1
48,1,1,1,1,2
48,1,1,1,2,3
48,1,2,2,1,2
48,1,1,1,1,3
48,1,2,2,2,3
48,1,2,2,2,1
49,1,2,2,2,1
49,1,1,1,2,2
49,1,1,1,2,3
49,1,2,1,2,1
49,1,1,1,1,3
49,1,1,1,1,3
49,1,2,2,1,2
49,1,1,1,1,1
49,1,1,2,2,1
49,1,2,2,2,1
49,1,1,1,1,3
49,1,2,2,1,2
49,1,1,2,1,3
49,1,2,1,1,3
49,1,2,1,2,3
49,1,1,1,1,2
49,1,2,1,2,3
49,1,2,2,1,3
49,1,2,2,1,2
49,1,1,2,2,2
50,1,2,1,1,1
50,1,1,2,1,1
50,1,2,1,1,1
50,1,1,2,2,2
50,1,2,2,2,2
50,1,1,1,2,1
50,1,1,2,1,3
50,1,1,1,1,1
50,1,1,1,2,1
50,1,2,1,2,3
50,1,1,1,1,1
50,1,2,2,1,3
50,1,2,1,1,3
50,1,2,2,2,1
50,1,1,2,1,3
50,1,2,2,2,1
50,1,1,2,2,3
50,1,2,1,2,3
50,1,1,1,2,2
50,1,1,2,2,1
51,1,1,2,2,1
51,1,2,2,1,2
51,1,2,2,2,1
51,1,1,1,1,2
51,1,1,1,2,1
51,1,1,2,2,2
51,1,2,1,2,2
51,1,2,2,1,3
51,1,1,1,2,1
51,1,1,2,2,3
51,1,1,2,2,2
51,1,1,2,2,1
51,1,2,1,1,2
51,1,2,2,2,2
51,1,2,2,1,1
51,1,2,2,1,2
51,1,1,2,2,2
51,1,1,2,1,2
51,1,2,1,2,2
51,1,1,1,2,1
52,1,1,2,2,3
52,1,2,2,2,1
52,1,1,1,2,3
52,1,1,1,2,1
52,1,2,1,2,3
52,1,2,2,1,2
52,1,2,1,2,1
52,1,1,2,2,3
52,1,2,2,2,2
52,1,2,2,2,3
52,1,1,1,1,1
52,1,1,1,1,3
52,1,1,2,2,3
52,1,2,1,1,1
52,1,1,1,1,1
52,1,1,1,2,1
52,1,2,1,1,2
52,1,1,1,1,2
52,1,2,2,1,2
52,1,2,2,2,1
53,1,2,2,2,2
53,1,2,1,1,1
53,1,2,1,1,1
53,1,1,1,1,3
53,1,1,1,1,3
53,1,2,2,2,1
53,1,2,2,1,1
53,1,1,1,1,2
53,1,1,1,1,1
53,1,2,1,2,3
53,1,1,2,2,3
53,1,2,1,1,2
53,1,1,1,1,2
53,1,1,1,1,2
53,1,1,1,2,1
53,1,2,1,1,3
53,1,2,2,2,2
53,1,1,2,2,1
53,1,1,2,2,3
53,1,1,1,1,1
54,1,1,1,2,3
54,1,2,1,1,2
54,1,2,1,2,1
54,1,1,2,1,2
54,1,2,1,2,3
54,1,1,1,1,1
54,1,2,1,1,2
54,1,2,2,2,1
54,1,1,1,1,3
54,1,2,2,1,2
54,1,2,1,1,3
54,1,1,2,1,1
54,1,1,1,2,1
54,1,1,2,2,1
54,1,2,1,1,1
54,1,1,1,1,3
54,1,2,1,1,3
54,1,2,2,2,1
54,1,1,1,1,1
54,1,1,2,1,1
55,1,1,2,1,3
55,1,1,2,2,2
55,1,2,1,1,1
55,1,1,2,2,1
55,1,2,2,1,1
55,1,2,1,1,3
55,1,2,2,2,1
55,1,2,1,1,3
55,1,2,2,1,3
55,1,1,2,1,2
55,1,2,2,2,2
55,1,2,1,2,3
55,1,1,2,2,3
55,1,1,1,2,1
55,1,2,1,2,2
55,1,2,2,2,2
55,1,1,1,2,2
55,1,2,1,2,3
55,1,1,1,1,1
55,1,2,2,1,2
56,1,1,2,1,1
56,1,2,1,1,2
56,1,2,2,2,1
56,1,1,2,1,1
56,1,1,1,1,2
56,1,1,1,1,2
56,1,1,2,2,2
56,1,2,1,2,3
56,1,2,1,2,2
56,1,2,1,1,3
56,1,2,1,1,2
56,1,1,2,2,3
56,1,2,1,1,2
56,1,1,2,1,2
56,1,1,1,1,3
56,1,1,1,2,1
56,1,1,1,2,2
56,1,2,1,1,3
56,1,1,2,2,2
56,1,2,1,2,2
57,1,2,1,1,2
57,1,2,2,2,1
57,1,1,1,2,1
57,1,1,2,1,3
57,1,2,2,1,1
57,1,2,2,1,1
57,1,1,2,2,3
57,1,1,1,2,3
57,1,1,1,1,1
57,1,2,2,1,1
57,1,1,1,1,2
57,1,1,2,2,2
57,1,1,1,2,2
57,1,1,1,1,3
57,1,2,1,2,2
57,1,1,2,1,1
57,1,1,2,1,1
57,1,2,2,1,2
57,1,1,1,1,2
57,1,1,2,2,1
58,1,1,2,1,1
58,1,1,1,2,2
58,1,2,2,2,1
58,1,1,2,1,2
58,1,1,1,1,3
58,1,1,1,1,1
